Id,Gloss,start_ms,end_ms,EAF,Participant,Signer,SourceVideo,SampleVideo
36016,OOK-A,70225,70393,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36016.mp4
36017,VOORT-A,70900,71021,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36017.mp4
36018,ZOEKEN-A,71075,71617,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36018.mp4
36019,DAN-C ,73412,73527,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36019.mp4
36020,OPDUIKEN-A,73875,74400,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36020.mp4
36021,WG-1,75415,75485,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36021.mp4
36022,WETEN-A,75626,75762,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36022.mp4
36023,NIET-C,75857,75892,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36023.mp4
36024,MEER-A,75933,76181,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36024.mp4
36025,DENKEN-A,76354,76502,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36025.mp4
36026,WG-1,76644,76870,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36026.mp4
36029,GOED-A,79571,79698,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36029.mp4
36031,WAT-A,80525,80558,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36031.mp4
36033,WG,81895,82070,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36033.mp4
36034,BETEKENEN-A,82281,82959,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36034.mp4
36035,HOND-A,83093,83192,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36035.mp4
36036,ECHT-A,83272,83513,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36036.mp4
36038,NOG-A,83885,83997,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36038.mp4
36039,GOED-A,84508,84694,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36039.mp4
36040,HE-A,85623,85936,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36040.mp4
36041,WG-2,85959,86088,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36041.mp4
36043,DAN-B,87145,87172,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36043.mp4
36044,VOORT-A,87303,87531,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36044.mp4
36045,ZOEKEN-A,87676,88019,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36045.mp4
36046,OPDUIKEN-A,88135,88301,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36046.mp4
36047,VEEL-B,88590,88679,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36047.mp4
36049,OMDAT-B,89179,89413,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36049.mp4
36052,NOG-A ,90838,90899,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36052.mp4
36054,OPDUIKEN-A,91852,91977,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36054.mp4
36055,WAT-A,92327,92611,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36055.mp4
36056,VAN-A,92788,92886,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36056.mp4
36059,WAT-A,94484,94731,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36059.mp4
36060,NEE-5HANDEN,95369,95484,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36060.mp4
36061,NIET-A,95560,95677,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36061.mp4
36065,VOGEL-A,97437,97563,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36065.mp4
36069,VOORT-A,99721,99800,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36069.mp4
36071,ZOEKEN-A,100518,100883,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36071.mp4
36073,LAATSTE-B,101775,101980,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36073.mp4
36074,WG-3,102161,102257,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36074.mp4
36077,WAT-A,103780,103874,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36077.mp4
36084,OPDUIKEN-A,106903,107017,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36084.mp4
36085,WAT-A,107110,107173,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36085.mp4
36086,HERT-A,107305,107408,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36086.mp4
36092,HOND-A,111785,111887,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36092.mp4
36093,OOK-A,111962,112002,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36093.mp4
36094,MEE-A,112090,112286,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36094.mp4
36096,IN-A,114018,114122,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36096.mp4
36097,WATER-1HAND,114237,114543,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36097.mp4
36099,WG-3,115296,115370,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36099.mp4
36101,WAT-A,116209,116294,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36101.mp4
36103,ZOEKEN-A,117994,118176,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36103.mp4
36106,ZIEN-A,120277,120353,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36106.mp4
36107,HEBBEN-A,120478,120578,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36107.mp4
36108,ZELFDE-A,121055,121237,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36108.mp4
36109,WG-3,121389,121677,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36109.mp4
36110,DAN-C ,122394,122545,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36110.mp4
36112,DAN-C ,123263,123359,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36112.mp4
36113,HEBBEN-A,123451,123594,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36113.mp4
36114,BOOM-5HAND,123804,124112,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36114.mp4
36116,ZELFDE-A,125140,125315,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36116.mp4
36117,AF-A,125468,125554,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36117.mp4
36123,GRAP-A,130159,130436,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36123.mp4
36124,WAT-A,130573,130736,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36124.mp4
36125,KIKKER-A,130914,131137,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36125.mp4
36126,WG-3,131250,131798,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36126.mp4
36127,KIKKER-A,132180,132429,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36127.mp4
36130,GOED-B,134246,134378,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36130.mp4
36131,VINDEN-A,134585,134656,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36131.mp4
36132,AF-A,134771,135042,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36132.mp4
36134,HOND-A,136035,136184,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36134.mp4
36135,OOK-A,136326,136414,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36135.mp4
36136,BEETJE-A,136472,136529,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36136.mp4
36140,OPDUIKEN-A,138413,138523,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36140.mp4
36141,VAN-B,139139,139220,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36141.mp4
36142,KIKKER-A,139396,139525,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36142.mp4
36143,NOG-A,139790,139896,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36143.mp4
36144,ANDER-1HAND,139996,140294,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36144.mp4
36150,ANDER-1HAND,143736,143972,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36150.mp4
36151,DAN-A,144958,145064,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36151.mp4
36152,DENKEN-A,145194,145483,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36152.mp4
36153,NIET-C,145734,145817,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36153.mp4
36154,MEER-A,145847,146060,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36154.mp4
36155,ECHT-A,146142,146407,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36155.mp4
36156,WG-1,146447,146515,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36156.mp4
36158,WG-1,147360,147475,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36158.mp4
36159,WG-3,147662,147798,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36159.mp4
36160,KIKKER-A,147919,148061,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36160.mp4
36161,OOK-A,148164,148285,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36161.mp4
36162,MEE-A,148427,148559,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36162.mp4
36165,TERUG-A,150783,151059,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36165.mp4
36166,NAAR-A,151372,151452,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36166.mp4
36167,HUIS-B,151486,151944,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36167.mp4
36168,DAN-A,152094,152258,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36168.mp4
36169,NIET-C,152294,152342,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36169.mp4
36172,WG-1,152987,153068,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36172.mp4
36173,DENKEN-A,153275,153411,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36173.mp4
36174,JA-B,153523,153665,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36174.mp4
36175,TERUG-A,153717,154035,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36175.mp4
36176,NAAR-A,154136,154166,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36176.mp4
36177,HUIS-B,154219,154490,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36177.mp4
36179,VERWIJZEN-A,154962,155008,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36179.mp4
36182,DENKEN-A,159328,159424,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36182.mp4
36183,NIET-C,159476,159746,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36183.mp4
36184,WG-1,159863,159991,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36184.mp4
36186,VERWIJZEN-A,161653,161771,CVGT_26/CVGT_2604.eaf,i051,i2,CVGT_26/CVGT_2604_i051.mp4,CVGT_2604.eaf_36186.mp4
36188,C_ 1,901,1018,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36188.mp4
36189,MAN-VOORHOOFD,1169,1390,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36189.mp4
36191,MAN-VOORHOOFD,2459,2649,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36191.mp4
36194,HUIS-B,3792,4072,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36194.mp4
36198,DAN-A,5486,5642,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36198.mp4
36200,MOETEN-A,6567,6792,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36200.mp4
36204,MAN-VOORHOOFD,8766,8960,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36204.mp4
36209,MAN-VOORHOOFD,14824,15077,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36209.mp4
36212,BRIEF-VORM,17376,17889,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36212.mp4
36213,IN-A,18031,18326,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36213.mp4
36218,GOED-A,21546,21711,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36218.mp4
36224,NAAR-A,25924,26071,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36224.mp4
36225,CAFE-A,26154,26586,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36225.mp4
36227,CAFE-A,27211,27368,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36227.mp4
36228,BINNEN-A,27744,28413,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36228.mp4
36230,GEWOON-A,29692,29864,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36230.mp4
36231,MAN-PERSOON,30036,30185,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36231.mp4
36232,ZITTEN-A,30303,30592,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36232.mp4
36234,WG-3,31542,31704,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36234.mp4
36235,KIJKEN-B,31802,32067,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36235.mp4
36237,ZITTEN-A,32980,33431,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36237.mp4
36240,BRIEF-VORM,35565,35956,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36240.mp4
36242,GOED-A,36766,36891,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36242.mp4
36246,AF-A,38657,38838,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36246.mp4
36247,GOED-A,38957,39163,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36247.mp4
36248,TERUG-A,39359,39752,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36248.mp4
36251,BUITEN-1HAND,41162,41447,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36251.mp4
36253,AUTO-RIJDEN-A,41807,41974,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36253.mp4
36254,IN-B,42126,42343,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36254.mp4
36255,ZITTEN-A,42475,42856,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36255.mp4
36258,PLOTS-S>1,44952,45367,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36258.mp4
36259,C_ 2,45608,45763,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36259.mp4
36260,MAN-VOORHOOFD,45945,46160,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36260.mp4
36262,ZELFDE-A,46650,46859,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36262.mp4
36265,ANDER-1OP1,48484,48697,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36265.mp4
36266,AUTO-RIJDEN-A,48745,48810,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36266.mp4
36269,C_ 2,49886,49995,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36269.mp4
36270,PERSOON-A,50093,50335,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36270.mp4
36271,VERTREKKEN-A,50392,50941,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36271.mp4
36273,WG-3,53629,53725,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36273.mp4
36275,ZWIJGEN-A,55221,55564,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36275.mp4
36276,C_ 2,55675,56180,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36276.mp4
36277,DAN-B,56334,56546,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36277.mp4
36278,WG-3,56582,56678,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36278.mp4
36281,GOED-A,57619,57715,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36281.mp4
36282,BRIEF-VORM,57928,58104,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36282.mp4
36285,PLOTS-S>1,59149,59392,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36285.mp4
36286,AUTO-RIJDEN-A,59485,59646,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36286.mp4
36288,TANKEN-A,60542,60868,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36288.mp4
36289,WG-3,61071,61272,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36289.mp4
36290,NAAR-A,61379,61496,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36290.mp4
36292,TANKEN-A,62026,62145,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36292.mp4
36295,DAN-B,63467,63562,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36295.mp4
36296,NAAR-A,63674,64071,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36296.mp4
36297,ZOEKEN-A,64178,64329,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36297.mp4
36298,VINDEN-C,64451,64719,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36298.mp4
36299,TANKEN-B,64861,65201,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36299.mp4
36300,WG-3,65313,65503,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36300.mp4
36302,DAN-B,66875,67146,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36302.mp4
36303,DAN-A,67263,67473,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36303.mp4
36307,NIET-C,68924,69055,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36307.mp4
36309,TANKEN-B,69470,69929,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36309.mp4
36310,MAN-VOORHOOFD,69990,70148,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36310.mp4
36311,ZELF-A,70309,70726,CVGT_26/CVGT_2605.eaf,i052,i1,CVGT_26/CVGT_2605_i052.mp4,CVGT_2605.eaf_36311.mp4
