Id,Gloss,start_ms,end_ms,EAF,Participant,SourceVideo,SampleVideo
3588,cnm: SI,199325,199515,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3588.mp4
3590,IX1,200700,200750,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3590.mp4
3591,1PREGUNTAR3,200850,201150,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3591.mp4
3592,3RESPONDER1,201320,201620,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3592.mp4
3593,OTRO-1,201870,202150,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3593.mp4
3594,OTRO-2d,202820,203060,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3594.mp4
3595,1PREGUNTAR3,203150,203490,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3595.mp4
3596,3RESPONDER1,203560,203940,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3596.mp4
3597,DIFERENTE,204230,204490,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3597.mp4
3598,sn: FELIX PINEDO,205340,205650,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3598.mp4
3599,IX3,205680,205810,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3599.mp4
3600,SORDO,206180,206660,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3600.mp4
3601,IX1,207080,207150,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3601.mp4
3602,1PREGUNTAR3,207220,208080,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3602.mp4
3603,3RESPONDER1,208200,208520,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3603.mp4
3604,PERFECTO,208570,208950,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3604.mp4
3605,IX1,209500,209580,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3605.mp4
3607,SIGNAR,210255,210556,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3607.mp4
3608,OTRO-2d,211000,211260,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3608.mp4
3609,IX1,211450,211520,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3609.mp4
3610,1PREGUNTAR3,211610,212090,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3610.mp4
3611,PORQUE,212290,212830,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3611.mp4
3612,3RESPONDER1,213150,213690,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3612.mp4
3613,PERFECTO,213770,214430,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3613.mp4
3615,sn: FELIX PINEDO,215660,215970,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3615.mp4
3616,3RESPONDER1,216030,216440,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3616.mp4
3617,PERFECTO,216510,217050,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3617.mp4
3618,IX1,217240,217330,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3618.mp4
3620,3RESPONDER1,217710,217950,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3620.mp4
3621,PROFESOR,218000,218484,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3621.mp4
3622,IX3,218517,218576,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3622.mp4
3623,3RESPONDER1,218608,218850,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3623.mp4
3625,NO,219400,219850,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3625.mp4
3627,IX1,220740,220780,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3627.mp4
3628,"PU: ""no puede hacer nada""",220810,221410,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3628.mp4
3629,IX1,221480,221610,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3629.mp4
3631,REGULAR,222070,222760,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3631.mp4
3633,REGULAR,224240,224460,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3633.mp4
3635,OYENTE,224830,225290,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3635.mp4
3636,REGULAR,227360,227850,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3636.mp4
3637,IX1,228315,228395,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3637.mp4
3638,1PREGUNTAR3,228435,228795,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3638.mp4
3640,3RESPONDER1,229670,230390,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3640.mp4
3641,POCO,230420,230500,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3641.mp4
3642,OTRO-1,230520,230680,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3642.mp4
3645,IX1,232580,232650,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3645.mp4
3646,1PREGUNTAR3,232670,233150,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3646.mp4
3649,DIFERENTE,234190,234430,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3649.mp4
3650,IX1,234910,234970,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3650.mp4
3653,FIN,236340,236770,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3653.mp4
3654,cnm: NO,237277,237795,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3654.mp4
3655,SORDO,238150,238929,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3655.mp4
3656,IX1,239336,239439,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3656.mp4
3657,PERFECTO,239464,239860,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3657.mp4
3658,SEGURO,241790,242130,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3658.mp4
3661,OYENTE,245330,246190,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3661.mp4
3662,SIGNAR,246320,246970,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3662.mp4
3663,PERFECTO,247000,247580,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3663.mp4
3664,IX1,248100,248230,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3664.mp4
3665,1PREGUNTAR3,248270,248670,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3665.mp4
3666,POCO,248700,249240,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3666.mp4
3667,PROFESOR,249520,249880,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3667.mp4
3670,IX3,251760,251960,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3670.mp4
3671,CONOCER,252030,252600,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3671.mp4
3672,sn: ESTANISLAO,252650,253410,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3672.mp4
3673,sn: ESTANISLAO,253690,254230,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3673.mp4
3675,sn: ESTANISLAO,255220,255860,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3675.mp4
3681,TODO-5,261300,261820,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3681.mp4
3682,IX3,261850,262070,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3682.mp4
3683,MADRE_PADRE,262090,262550,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3683.mp4
3684,SORDO,262610,262910,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3684.mp4
3685,IX ,262950,263270,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3685.mp4
3686,ASOCIACION,263360,263570,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3686.mp4
3687,SOCIO,263630,263930,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3687.mp4
3688,IX,263990,264240,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3688.mp4
3689,IX3,264280,264390,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3689.mp4
3690,HIJO,264420,264880,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3690.mp4
3691,IX3,264940,265210,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3691.mp4
3695,SORDO,272810,272910,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3695.mp4
3696,ESCULTOR,272940,273230,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3696.mp4
3697,HABER,273280,273720,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3697.mp4
3698,BIEN ,273800,274600,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3698.mp4
3699,ESCULTOR,274650,274990,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3699.mp4
3700,HABER,275030,276086,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3700.mp4
3701,SORDO,276520,277657,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3701.mp4
3702,IX1,277744,277828,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3702.mp4
3703,CONOCER,277885,278223,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3703.mp4
3704,NADA-MAS,278531,279015,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3704.mp4
3705,ESCULTOR,279080,279630,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3705.mp4
3706,BIEN ,279630,279870,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3706.mp4
3707,IX1,279910,279990,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3707.mp4
3708,QUERER,280050,280360,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3708.mp4
3709,ARTE,280385,280675,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3709.mp4
3711,SI,281100,281340,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3711.mp4
3712,IX3,281580,281800,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3712.mp4
3713,SORDO,281890,282100,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3713.mp4
3714,UNO,282210,282500,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3714.mp4
3715,DOS,282508,282864,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3715.mp4
3717,NORMAL,283430,283850,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3717.mp4
3720,IXloc ,285000,285380,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3720.mp4
3723,IX3,287020,287080,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3723.mp4
3724,SORDO,287110,287210,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3724.mp4
3727,IX1,288295,288405,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3727.mp4
3729,IX3,289150,289210,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3729.mp4
3730,TRABAJO-C,289250,289440,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3730.mp4
3734,TRABAJO-C,290712,291022,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3734.mp4
3736,IX1,291780,291930,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3736.mp4
3738,IX1,292420,292560,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3738.mp4
3740,IXloc ,293330,293480,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3740.mp4
3741,cnm: SI,293520,293630,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3741.mp4
3742,IX1,293650,293830,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3742.mp4
3746,SORDO,315680,315940,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3746.mp4
3748,TODO-5,316520,317150,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3748.mp4
3749,TODO-5,317190,318220,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3749.mp4
3750,"g ""no sé""",322696,323206,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3750.mp4
3751,IX,327186,327325,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3751.mp4
3753,NO,328530,328870,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3753.mp4
3754,cnm: NO,329440,329886,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3754.mp4
3755,IX1,330040,330180,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3755.mp4
3756,SABER-NO,330220,330890,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3756.mp4
3758,TRABAJAR,333760,334090,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3758.mp4
3759,IX3,334650,334720,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3759.mp4
3760,HABLAR,334780,335050,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3760.mp4
3762,BIEN,337660,337900,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3762.mp4
3763,NORMAL,337920,338490,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3763.mp4
3764,YA,338960,339230,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3764.mp4
3765,COMUNICAR,339230,339550,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3765.mp4
3766,DECIR-1,339610,339710,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3766.mp4
3770,IX,342200,342270,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3770.mp4
3771,"PU: ""claro""",342444,342988,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3771.mp4
3774,SIGNAR,344680,345020,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3774.mp4
3775,SABER,345060,345360,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3775.mp4
3776,SIGNAR,345420,345830,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3776.mp4
3780,CULTURAL,363890,364520,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3780.mp4
3781,IX1,367040,367110,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3781.mp4
3782,DIFICIL,367230,367770,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3782.mp4
3784,SORDO,368730,369120,EAF/T2.4-LSE-M03-2-20170914-6.eaf,M03,T2.4-LSE-M03-2-20170914-6.MP4,T2.4-LSE-M03-2-20170914-6.eaf_3784.mp4
